image_id,relpath,camera,session,plant,date,pose,bbch,cls
c3_p089_20240126_o03,data/data_63/pi3_15963_89_3_20240126144145.jpg,3,p089_20240126,89,20240126,3,81,5_S8
c4_p089_20240126_o03,data/data_63/pi4_15963_89_3_20240126144145.jpg,4,p089_20240126,89,20240126,3,81,5_S8
c1_p090_20231128_o07,data/data_38/pi1_09739_90_7_20231128091756.jpg,1,p090_20231128,90,20231128,7,65,3_S6
c2_p090_20231128_o07,data/data_38/pi2_09739_90_7_20231128091756.jpg,2,p090_20231128,90,20231128,7,65,3_S6
c3_p090_20231128_o07,data/data_38/pi3_09739_90_7_20231128091757.jpg,3,p090_20231128,90,20231128,7,65,3_S6
c4_p090_20231128_o07,data/data_38/pi4_09739_90_7_20231128091757.jpg,4,p090_20231128,90,20231128,7,65,3_S6
c1_p090_20231130_o09,data/data_42/pi1_10701_90_9_20231130160703.jpg,1,p090_20231130,90,20231130,9,67,3_S6
c2_p090_20231130_o09,data/data_42/pi2_10701_90_9_20231130160703.jpg,2,p090_20231130,90,20231130,9,67,3_S6
c3_p090_20231130_o09,data/data_42/pi3_10701_90_9_20231130160703.jpg,3,p090_20231130,90,20231130,9,67,3_S6
c4_p090_20231130_o09,data/data_42/pi4_10701_90_9_20231130160704.jpg,4,p090_20231130,90,20231130,9,67,3_S6
c1_p090_20231204_o06,data/data_45/pi1_11418_90_6_20231204164352.jpg,1,p090_20231204,90,20231204,6,65,3_S6
c2_p090_20231204_o06,data/data_45/pi2_11418_90_6_20231204164352.jpg,2,p090_20231204,90,20231204,6,65,3_S6
c3_p090_20231204_o06,data/data_45/pi3_11418_90_6_20231204164353.jpg,3,p090_20231204,90,20231204,6,65,3_S6
c4_p090_20231204_o06,data/data_45/pi4_11418_90_6_20231204164353.jpg,4,p090_20231204,90,20231204,6,65,3_S6
c1_p090_20231207_o05,data/data_46/pi1_11657_90_5_20231207133948.jpg,1,p090_20231207,90,20231207,5,67,3_S6
c2_p090_20231207_o05,data/data_46/pi2_11657_90_5_20231207133949.jpg,2,p090_20231207,90,20231207,5,67,3_S6
c3_p090_20231207_o05,data/data_46/pi3_11657_90_5_20231207133949.jpg,3,p090_20231207,90,20231207,5,67,3_S6
c4_p090_20231207_o05,data/data_46/pi4_11657_90_5_20231207133950.jpg,4,p090_20231207,90,20231207,5,67,3_S6
c1_p090_20231211_o10,data/data_49/pi1_12382_90_10_20231211152511.jpg,1,p090_20231211,90,20231211,10,69,3_S6
c2_p090_20231211_o10,data/data_49/pi2_12382_90_10_20231211152510.jpg,2,p090_20231211,90,20231211,10,69,3_S6
c3_p090_20231211_o10,data/data_49/pi3_12382_90_10_20231211152511.jpg,3,p090_20231211,90,20231211,10,69,3_S6
c4_p090_20231211_o10,data/data_49/pi4_12382_90_10_20231211152511.jpg,4,p090_20231211,90,20231211,10,69,3_S6
c1_p090_20231218_o03,data/data_54/pi1_13575_90_3_20231218152754.jpg,1,p090_20231218,90,20231218,3,71,4_S7
c2_p090_20231218_o03,data/data_54/pi2_13575_90_3_20231218152755.jpg,2,p090_20231218,90,20231218,3,71,4_S7
c3_p090_20231218_o03,data/data_54/pi3_13575_90_3_20231218152755.jpg,3,p090_20231218,90,20231218,3,71,4_S7
c4_p090_20231218_o03,data/data_54/pi4_13575_90_3_20231218152755.jpg,4,p090_20231218,90,20231218,3,71,4_S7
c1_p090_20231227_o11,data/data_57/pi1_14303_90_11_20231227143440.jpg,1,p090_20231227,90,20231227,11,73,4_S7
c2_p090_20231227_o11,data/data_57/pi2_14303_90_11_20231227143441.jpg,2,p090_20231227,90,20231227,11,73,4_S7
c3_p090_20231227_o11,data/data_57/pi3_14303_90_11_20231227143441.jpg,3,p090_20231227,90,20231227,11,73,4_S7
c4_p090_20231227_o11,data/data_57/pi4_14303_90_11_20231227143441.jpg,4,p090_20231227,90,20231227,11,73,4_S7
c1_p090_20240115_o03,data/data_60/pi1_15015_90_3_20240115134029.jpg,1,p090_20240115,90,20240115,3,76,4_S7
c2_p090_20240115_o03,data/data_60/pi2_15015_90_3_20240115134030.jpg,2,p090_20240115,90,20240115,3,76,4_S7
c3_p090_20240115_o03,data/data_60/pi3_15015_90_3_20240115134030.jpg,3,p090_20240115,90,20240115,3,76,4_S7
c4_p090_20240115_o03,data/data_60/pi4_15015_90_3_20240115134030.jpg,4,p090_20240115,90,20240115,3,76,4_S7
c1_p090_20240119_o02,data/data_61/pi1_15494_90_2_20240119113014.jpg,1,p090_20240119,90,20240119,2,78,4_S7
c2_p090_20240119_o02,data/data_61/pi2_15494_90_2_20240119113015.jpg,2,p090_20240119,90,20240119,2,78,4_S7
c3_p090_20240119_o02,data/data_61/pi3_15494_90_2_20240119113016.jpg,3,p090_20240119,90,20240119,2,78,4_S7
c4_p090_20240119_o02,data/data_61/pi4_15494_90_2_20240119113015.jpg,4,p090_20240119,90,20240119,2,78,4_S7
c1_p090_20240126_o01,data/data_63/pi1_15973_90_1_20240126144338.jpg,1,p090_20240126,90,20240126,1,80,5_S8
c2_p090_20240126_o01,data/data_63/pi2_15973_90_1_20240126144338.jpg,2,p090_20240126,90,20240126,1,80,5_S8
c3_p090_20240126_o01,data/data_63/pi3_15973_90_1_20240126144339.jpg,3,p090_20240126,90,20240126,1,80,5_S8
c4_p090_20240126_o01,data/data_63/pi4_15973_90_1_20240126144339.jpg,4,p090_20240126,90,20240126,1,80,5_S8
c1_p091_20231128_o07,data/data_39/pi1_09751_91_7_20231128092021.jpg,1,p091_20231128,91,20231128,7,68,3_S6
c2_p091_20231128_o07,data/data_39/pi2_09751_91_7_20231128092022.jpg,2,p091_20231128,91,20231128,7,68,3_S6
c3_p091_20231128_o07,data/data_39/pi3_09751_91_7_20231128092022.jpg,3,p091_20231128,91,20231128,7,68,3_S6
c4_p091_20231128_o07,data/data_39/pi4_09751_91_7_20231128092023.jpg,4,p091_20231128,91,20231128,7,68,3_S6
c1_p091_20231130_o10,data/data_42/pi1_10714_91_10_20231130160829.jpg,1,p091_20231130,91,20231130,10,69,3_S6
c2_p091_20231130_o10,data/data_42/pi2_10714_91_10_20231130160830.jpg,2,p091_20231130,91,20231130,10,69,3_S6
c3_p091_20231130_o10,data/data_42/pi3_10714_91_10_20231130160830.jpg,3,p091_20231130,91,20231130,10,69,3_S6
c4_p091_20231130_o10,data/data_42/pi4_10714_91_10_20231130160830.jpg,4,p091_20231130,91,20231130,10,69,3_S6
c1_p091_20231204_o09,data/data_45/pi1_11433_91_9_20231204164525.jpg,1,p091_20231204,91,20231204,9,67,3_S6
c2_p091_20231204_o09,data/data_45/pi2_11433_91_9_20231204164525.jpg,2,p091_20231204,91,20231204,9,67,3_S6
c3_p091_20231204_o09,data/data_45/pi3_11433_91_9_20231204164526.jpg,3,p091_20231204,91,20231204,9,67,3_S6
c4_p091_20231204_o09,data/data_45/pi4_11433_91_9_20231204164526.jpg,4,p091_20231204,91,20231204,9,67,3_S6
c1_p091_20231207_o06,data/data_46/pi1_11670_91_6_20231207134205.jpg,1,p091_20231207,91,20231207,6,70,4_S7
c2_p091_20231207_o06,data/data_46/pi2_11670_91_6_20231207134206.jpg,2,p091_20231207,91,20231207,6,70,4_S7
c3_p091_20231207_o06,data/data_46/pi3_11670_91_6_20231207134206.jpg,3,p091_20231207,91,20231207,6,70,4_S7
c4_p091_20231207_o06,data/data_46/pi4_11670_91_6_20231207134207.jpg,4,p091_20231207,91,20231207,6,70,4_S7
c1_p091_20231211_o07,data/data_49/pi1_12391_91_7_20231211152638.jpg,1,p091_20231211,91,20231211,7,71,4_S7
c2_p091_20231211_o07,data/data_49/pi2_12391_91_7_20231211152638.jpg,2,p091_20231211,91,20231211,7,71,4_S7
c3_p091_20231211_o07,data/data_49/pi3_12391_91_7_20231211152638.jpg,3,p091_20231211,91,20231211,7,71,4_S7
c4_p091_20231211_o07,data/data_49/pi4_12391_91_7_20231211152638.jpg,4,p091_20231211,91,20231211,7,71,4_S7
c1_p091_20231218_o10,data/data_54/pi1_13594_91_10_20231218152943.jpg,1,p091_20231218,91,20231218,10,72,4_S7
c2_p091_20231218_o10,data/data_54/pi2_13594_91_10_20231218152943.jpg,2,p091_20231218,91,20231218,10,72,4_S7
c3_p091_20231218_o10,data/data_54/pi3_13594_91_10_20231218152943.jpg,3,p091_20231218,91,20231218,10,72,4_S7
c4_p091_20231218_o10,data/data_54/pi4_13594_91_10_20231218152944.jpg,4,p091_20231218,91,20231218,10,72,4_S7
c1_p091_20231227_o12,data/data_57/pi1_14316_91_12_20231227143605.jpg,1,p091_20231227,91,20231227,12,74,4_S7
c2_p091_20231227_o12,data/data_57/pi2_14316_91_12_20231227143605.jpg,2,p091_20231227,91,20231227,12,74,4_S7
c3_p091_20231227_o12,data/data_57/pi3_14316_91_12_20231227143606.jpg,3,p091_20231227,91,20231227,12,74,4_S7
c4_p091_20231227_o12,data/data_57/pi4_14316_91_12_20231227143606.jpg,4,p091_20231227,91,20231227,12,74,4_S7
c1_p091_20240115_o12,data/data_60/pi1_15036_91_12_20240115134430.jpg,1,p091_20240115,91,20240115,12,76,4_S7
c2_p091_20240115_o12,data/data_60/pi2_15036_91_12_20240115134430.jpg,2,p091_20240115,91,20240115,12,76,4_S7
c3_p091_20240115_o12,data/data_60/pi3_15036_91_12_20240115134430.jpg,3,p091_20240115,91,20240115,12,76,4_S7
c4_p091_20240115_o12,data/data_60/pi4_15036_91_12_20240115134430.jpg,4,p091_20240115,91,20240115,12,76,4_S7
c1_p091_20240119_o06,data/data_62/pi1_15510_91_6_20240119113226.jpg,1,p091_20240119,91,20240119,6,79,4_S7
c2_p091_20240119_o06,data/data_62/pi2_15510_91_6_20240119113226.jpg,2,p091_20240119,91,20240119,6,79,4_S7
c3_p091_20240119_o06,data/data_62/pi3_15510_91_6_20240119113227.jpg,3,p091_20240119,91,20240119,6,79,4_S7
c4_p091_20240119_o06,data/data_62/pi4_15510_91_6_20240119113227.jpg,4,p091_20240119,91,20240119,6,79,4_S7
c1_p091_20240126_o10,data/data_63/pi1_15994_91_10_20240126144658.jpg,1,p091_20240126,91,20240126,10,82,5_S8
c2_p091_20240126_o10,data/data_63/pi2_15994_91_10_20240126144659.jpg,2,p091_20240126,91,20240126,10,82,5_S8
c3_p091_20240126_o10,data/data_63/pi3_15994_91_10_20240126144700.jpg,3,p091_20240126,91,20240126,10,82,5_S8
c4_p091_20240126_o10,data/data_63/pi4_15994_91_10_20240126144659.jpg,4,p091_20240126,91,20240126,10,82,5_S8
c1_p092_20231128_o01,data/data_39/pi1_09757_92_1_20231128092158.jpg,1,p092_20231128,92,20231128,1,68,3_S6
c2_p092_20231128_o01,data/data_39/pi2_09757_92_1_20231128092159.jpg,2,p092_20231128,92,20231128,1,68,3_S6
c3_p092_20231128_o01,data/data_39/pi3_09757_92_1_20231128092159.jpg,3,p092_20231128,92,20231128,1,68,3_S6
c4_p092_20231128_o01,data/data_39/pi4_09757_92_1_20231128092200.jpg,4,p092_20231128,92,20231128,1,68,3_S6
c1_p092_20231130_o06,data/data_42/pi1_10722_92_6_20231130160935.jpg,1,p092_20231130,92,20231130,6,69,3_S6
c2_p092_20231130_o06,data/data_42/pi2_10722_92_6_20231130160935.jpg,2,p092_20231130,92,20231130,6,69,3_S6
c3_p092_20231130_o06,data/data_42/pi3_10722_92_6_20231130160935.jpg,3,p092_20231130,92,20231130,6,69,3_S6
c4_p092_20231130_o06,data/data_42/pi4_10722_92_6_20231130160936.jpg,4,p092_20231130,92,20231130,6,69,3_S6
c1_p092_20231204_o09,data/data_45/pi1_11445_92_9_20231204164653.jpg,1,p092_20231204,92,20231204,9,70,4_S7
c2_p092_20231204_o09,data/data_45/pi2_11445_92_9_20231204164653.jpg,2,p092_20231204,92,20231204,9,70,4_S7
c3_p092_20231204_o09,data/data_45/pi3_11445_92_9_20231204164654.jpg,3,p092_20231204,92,20231204,9,70,4_S7
c4_p092_20231204_o09,data/data_45/pi4_11445_92_9_20231204164654.jpg,4,p092_20231204,92,20231204,9,70,4_S7
c1_p092_20231207_o10,data/data_46/pi1_11686_92_10_20231207134715.jpg,1,p092_20231207,92,20231207,10,71,4_S7
c2_p092_20231207_o10,data/data_46/pi2_11686_92_10_20231207134716.jpg,2,p092_20231207,92,20231207,10,71,4_S7
c3_p092_20231207_o10,data/data_46/pi3_11686_92_10_20231207134716.jpg,3,p092_20231207,92,20231207,10,71,4_S7
c4_p092_20231207_o10,data/data_46/pi4_11686_92_10_20231207134717.jpg,4,p092_20231207,92,20231207,10,71,4_S7
c1_p092_20231211_o06,data/data_49/pi1_12402_92_6_20231211152814.jpg,1,p092_20231211,92,20231211,6,72,4_S7
c2_p092_20231211_o06,data/data_49/pi2_12402_92_6_20231211152814.jpg,2,p092_20231211,92,20231211,6,72,4_S7
c3_p092_20231211_o06,data/data_49/pi3_12402_92_6_20231211152814.jpg,3,p092_20231211,92,20231211,6,72,4_S7
c4_p092_20231211_o06,data/data_49/pi4_12402_92_6_20231211152814.jpg,4,p092_20231211,92,20231211,6,72,4_S7
c1_p092_20231218_o07,data/data_54/pi1_13603_92_7_20231218153107.jpg,1,p092_20231218,92,20231218,7,74,4_S7
c2_p092_20231218_o07,data/data_54/pi2_13603_92_7_20231218153107.jpg,2,p092_20231218,92,20231218,7,74,4_S7
c3_p092_20231218_o07,data/data_54/pi3_13603_92_7_20231218153107.jpg,3,p092_20231218,92,20231218,7,74,4_S7
c4_p092_20231218_o07,data/data_54/pi4_13603_92_7_20231218153108.jpg,4,p092_20231218,92,20231218,7,74,4_S7
c1_p092_20231227_o02,data/data_57/pi1_14318_92_2_20231227143705.jpg,1,p092_20231227,92,20231227,2,75,4_S7
c2_p092_20231227_o02,data/data_57/pi2_14318_92_2_20231227143705.jpg,2,p092_20231227,92,20231227,2,75,4_S7
c3_p092_20231227_o02,data/data_57/pi3_14318_92_2_20231227143705.jpg,3,p092_20231227,92,20231227,2,75,4_S7
c4_p092_20231227_o02,data/data_57/pi4_14318_92_2_20231227143706.jpg,4,p092_20231227,92,20231227,2,75,4_S7
c1_p092_20240115_o09,data/data_60/pi1_15045_92_9_20240115134831.jpg,1,p092_20240115,92,20240115,9,76,4_S7
c2_p092_20240115_o09,data/data_60/pi2_15045_92_9_20240115134831.jpg,2,p092_20240115,92,20240115,9,76,4_S7
c3_p092_20240115_o09,data/data_60/pi3_15045_92_9_20240115134831.jpg,3,p092_20240115,92,20240115,9,76,4_S7
c4_p092_20240115_o09,data/data_60/pi4_15045_92_9_20240115134831.jpg,4,p092_20240115,92,20240115,9,76,4_S7
c1_p092_20240119_o10,data/data_62/pi1_15526_92_10_20240119113437.jpg,1,p092_20240119,92,20240119,10,78,4_S7
c2_p092_20240119_o10,data/data_62/pi2_15526_92_10_20240119113437.jpg,2,p092_20240119,92,20240119,10,78,4_S7
c3_p092_20240119_o10,data/data_62/pi3_15526_92_10_20240119113438.jpg,3,p092_20240119,92,20240119,10,78,4_S7
c4_p092_20240119_o10,data/data_62/pi4_15526_92_10_20240119113438.jpg,4,p092_20240119,92,20240119,10,78,4_S7
c1_p092_20240126_o07,data/data_64/pi1_16003_92_7_20240126144901.jpg,1,p092_20240126,92,20240126,7,83,5_S8
c2_p092_20240126_o07,data/data_64/pi2_16003_92_7_20240126144901.jpg,2,p092_20240126,92,20240126,7,83,5_S8
c3_p092_20240126_o07,data/data_64/pi3_16003_92_7_20240126144902.jpg,3,p092_20240126,92,20240126,7,83,5_S8
c4_p092_20240126_o07,data/data_64/pi4_16003_92_7_20240126144902.jpg,4,p092_20240126,92,20240126,7,83,5_S8
c1_p093_20231128_o08,data/data_39/pi1_09776_93_8_20231128092432.jpg,1,p093_20231128,93,20231128,8,66,3_S6
c2_p093_20231128_o08,data/data_39/pi2_09776_93_8_20231128092433.jpg,2,p093_20231128,93,20231128,8,66,3_S6
c3_p093_20231128_o08,data/data_39/pi3_09776_93_8_20231128092433.jpg,3,p093_20231128,93,20231128,8,66,3_S6
c4_p093_20231128_o08,data/data_39/pi4_09776_93_8_20231128092434.jpg,4,p093_20231128,93,20231128,8,66,3_S6
c1_p093_20231130_o02,data/data_42/pi1_10730_93_2_20231130161038.jpg,1,p093_20231130,93,20231130,2,68,3_S6
c2_p093_20231130_o02,data/data_42/pi2_10730_93_2_20231130161039.jpg,2,p093_20231130,93,20231130,2,68,3_S6
c3_p093_20231130_o02,data/data_42/pi3_10730_93_2_20231130161039.jpg,3,p093_20231130,93,20231130,2,68,3_S6
c4_p093_20231130_o02,data/data_42/pi4_10730_93_2_20231130161040.jpg,4,p093_20231130,93,20231130,2,68,3_S6
c1_p093_20231204_o07,data/data_45/pi1_11455_93_7_20231204164828.jpg,1,p093_20231204,93,20231204,7,69,3_S6
c2_p093_20231204_o07,data/data_45/pi2_11455_93_7_20231204164829.jpg,2,p093_20231204,93,20231204,7,69,3_S6
c3_p093_20231204_o07,data/data_45/pi3_11455_93_7_20231204164829.jpg,3,p093_20231204,93,20231204,7,69,3_S6
c4_p093_20231204_o07,data/data_45/pi4_11455_93_7_20231204164829.jpg,4,p093_20231204,93,20231204,7,69,3_S6
c1_p093_20231207_o01,data/data_46/pi1_11689_93_1_20231207134802.jpg,1,p093_20231207,93,20231207,1,70,4_S7
c2_p093_20231207_o01,data/data_46/pi2_11689_93_1_20231207134802.jpg,2,p093_20231207,93,20231207,1,70,4_S7
c3_p093_20231207_o01,data/data_46/pi3_11689_93_1_20231207134802.jpg,3,p093_20231207,93,20231207,1,70,4_S7
c4_p093_20231207_o01,data/data_46/pi4_11689_93_1_20231207134803.jpg,4,p093_20231207,93,20231207,1,70,4_S7
c1_p093_20231211_o03,data/data_49/pi1_12411_93_3_20231211153447.jpg,1,p093_20231211,93,20231211,3,71,4_S7
c2_p093_20231211_o03,data/data_49/pi2_12411_93_3_20231211153447.jpg,2,p093_20231211,93,20231211,3,71,4_S7
c3_p093_20231211_o03,data/data_49/pi3_12411_93_3_20231211153447.jpg,3,p093_20231211,93,20231211,3,71,4_S7
c4_p093_20231211_o03,data/data_49/pi4_12411_93_3_20231211153447.jpg,4,p093_20231211,93,20231211,3,71,4_S7
c1_p093_20231218_o05,data/data_54/pi1_13613_93_5_20231218153428.jpg,1,p093_20231218,93,20231218,5,73,4_S7
c2_p093_20231218_o05,data/data_54/pi2_13613_93_5_20231218153429.jpg,2,p093_20231218,93,20231218,5,73,4_S7
c3_p093_20231218_o05,data/data_54/pi3_13613_93_5_20231218153429.jpg,3,p093_20231218,93,20231218,5,73,4_S7
c4_p093_20231218_o05,data/data_54/pi4_13613_93_5_20231218153429.jpg,4,p093_20231218,93,20231218,5,73,4_S7
c1_p093_20231227_o12,data/data_57/pi1_14340_93_12_20231227143920.jpg,1,p093_20231227,93,20231227,12,75,4_S7
c2_p093_20231227_o12,data/data_57/pi2_14340_93_12_20231227143920.jpg,2,p093_20231227,93,20231227,12,75,4_S7
c3_p093_20231227_o12,data/data_57/pi3_14340_93_12_20231227143920.jpg,3,p093_20231227,93,20231227,12,75,4_S7
c4_p093_20231227_o12,data/data_57/pi4_14340_93_12_20231227143921.jpg,4,p093_20231227,93,20231227,12,75,4_S7
c1_p093_20240115_o05,data/data_60/pi1_15053_93_5_20240115135043.jpg,1,p093_20240115,93,20240115,5,76,4_S7
c2_p093_20240115_o05,data/data_60/pi2_15053_93_5_20240115135043.jpg,2,p093_20240115,93,20240115,5,76,4_S7
c3_p093_20240115_o05,data/data_60/pi3_15053_93_5_20240115135043.jpg,3,p093_20240115,93,20240115,5,76,4_S7
c4_p093_20240115_o05,data/data_60/pi4_15053_93_5_20240115135043.jpg,4,p093_20240115,93,20240115,5,76,4_S7
c1_p093_20240119_o05,data/data_62/pi1_15533_93_5_20240119113600.jpg,1,p093_20240119,93,20240119,5,79,4_S7
c2_p093_20240119_o05,data/data_62/pi2_15533_93_5_20240119113601.jpg,2,p093_20240119,93,20240119,5,79,4_S7
c3_p093_20240119_o05,data/data_62/pi3_15533_93_5_20240119113602.jpg,3,p093_20240119,93,20240119,5,79,4_S7
c4_p093_20240119_o05,data/data_62/pi4_15533_93_5_20240119113601.jpg,4,p093_20240119,93,20240119,5,79,4_S7
c1_p093_20240126_o07,data/data_64/pi1_16015_93_7_20240126145049.jpg,1,p093_20240126,93,20240126,7,83,5_S8
c2_p093_20240126_o07,data/data_64/pi2_16015_93_7_20240126145049.jpg,2,p093_20240126,93,20240126,7,83,5_S8
c3_p093_20240126_o07,data/data_64/pi3_16015_93_7_20240126145050.jpg,3,p093_20240126,93,20240126,7,83,5_S8
c4_p093_20240126_o07,data/data_64/pi4_16015_93_7_20240126145050.jpg,4,p093_20240126,93,20240126,7,83,5_S8
c1_p094_20231128_o02,data/data_39/pi1_09782_94_2_20231128092557.jpg,1,p094_20231128,94,20231128,2,68,3_S6
c2_p094_20231128_o02,data/data_39/pi2_09782_94_2_20231128092557.jpg,2,p094_20231128,94,20231128,2,68,3_S6
c3_p094_20231128_o02,data/data_39/pi3_09782_94_2_20231128092558.jpg,3,p094_20231128,94,20231128,2,68,3_S6
c4_p094_20231128_o02,data/data_39/pi4_09782_94_2_20231128092558.jpg,4,p094_20231128,94,20231128,2,68,3_S6
c1_p094_20231130_o09,data/data_42/pi1_10749_94_9_20231130162304.jpg,1,p094_20231130,94,20231130,9,69,3_S6
c2_p094_20231130_o09,data/data_42/pi2_10749_94_9_20231130162305.jpg,2,p094_20231130,94,20231130,9,69,3_S6
c3_p094_20231130_o09,data/data_42/pi3_10749_94_9_20231130162305.jpg,3,p094_20231130,94,20231130,9,69,3_S6
c4_p094_20231130_o09,data/data_42/pi4_10749_94_9_20231130162306.jpg,4,p094_20231130,94,20231130,9,69,3_S6
c1_p094_20231204_o04,data/data_45/pi1_11464_94_4_20231204164937.jpg,1,p094_20231204,94,20231204,4,70,4_S7
c2_p094_20231204_o04,data/data_45/pi2_11464_94_4_20231204164938.jpg,2,p094_20231204,94,20231204,4,70,4_S7
c3_p094_20231204_o04,data/data_45/pi3_11464_94_4_20231204164938.jpg,3,p094_20231204,94,20231204,4,70,4_S7
c4_p094_20231204_o04,data/data_45/pi4_11464_94_4_20231204164938.jpg,4,p094_20231204,94,20231204,4,70,4_S7
c1_p094_20231207_o11,data/data_46/pi1_11711_94_11_20231207135116.jpg,1,p094_20231207,94,20231207,11,71,4_S7
c2_p094_20231207_o11,data/data_46/pi2_11711_94_11_20231207135117.jpg,2,p094_20231207,94,20231207,11,71,4_S7
c3_p094_20231207_o11,data/data_46/pi3_11711_94_11_20231207135117.jpg,3,p094_20231207,94,20231207,11,71,4_S7
c4_p094_20231207_o11,data/data_46/pi4_11711_94_11_20231207135118.jpg,4,p094_20231207,94,20231207,11,71,4_S7
c1_p094_20231211_o08,data/data_49/pi1_12428_94_8_20231211153707.jpg,1,p094_20231211,94,20231211,8,72,4_S7
c2_p094_20231211_o08,data/data_49/pi2_12428_94_8_20231211153707.jpg,2,p094_20231211,94,20231211,8,72,4_S7
c3_p094_20231211_o08,data/data_49/pi3_12428_94_8_20231211153707.jpg,3,p094_20231211,94,20231211,8,72,4_S7
c4_p094_20231211_o08,data/data_49/pi4_12428_94_8_20231211153707.jpg,4,p094_20231211,94,20231211,8,72,4_S7
c1_p094_20231218_o10,data/data_54/pi1_13630_94_10_20231218153613.jpg,1,p094_20231218,94,20231218,10,74,4_S7
c2_p094_20231218_o10,data/data_54/pi2_13630_94_10_20231218153613.jpg,2,p094_20231218,94,20231218,10,74,4_S7
c3_p094_20231218_o10,data/data_54/pi3_13630_94_10_20231218153613.jpg,3,p094_20231218,94,20231218,10,74,4_S7
c4_p094_20231218_o10,data/data_54/pi4_13630_94_10_20231218153613.jpg,4,p094_20231218,94,20231218,10,74,4_S7
c1_p094_20231227_o06,data/data_57/pi1_14346_94_6_20231227144105.jpg,1,p094_20231227,94,20231227,6,76,4_S7
c2_p094_20231227_o06,data/data_57/pi2_14346_94_6_20231227144105.jpg,2,p094_20231227,94,20231227,6,76,4_S7
c3_p094_20231227_o06,data/data_57/pi3_14346_94_6_20231227144105.jpg,3,p094_20231227,94,20231227,6,76,4_S7
c4_p094_20231227_o06,data/data_57/pi4_14346_94_6_20231227144106.jpg,4,p094_20231227,94,20231227,6,76,4_S7
c1_p094_20240115_o02,data/data_60/pi1_15062_94_2_20240115135335.jpg,1,p094_20240115,94,20240115,2,77,4_S7
c2_p094_20240115_o02,data/data_60/pi2_15062_94_2_20240115135335.jpg,2,p094_20240115,94,20240115,2,77,4_S7
c3_p094_20240115_o02,data/data_60/pi3_15062_94_2_20240115135336.jpg,3,p094_20240115,94,20240115,2,77,4_S7
c4_p094_20240115_o02,data/data_60/pi4_15062_94_2_20240115135336.jpg,4,p094_20240115,94,20240115,2,77,4_S7
c1_p094_20240119_o07,data/data_62/pi1_15547_94_7_20240119113836.jpg,1,p094_20240119,94,20240119,7,80,5_S8
c2_p094_20240119_o07,data/data_62/pi2_15547_94_7_20240119113837.jpg,2,p094_20240119,94,20240119,7,80,5_S8
c3_p094_20240119_o07,data/data_62/pi3_15547_94_7_20240119113837.jpg,3,p094_20240119,94,20240119,7,80,5_S8
c4_p094_20240119_o07,data/data_62/pi4_15547_94_7_20240119113837.jpg,4,p094_20240119,94,20240119,7,80,5_S8
c1_p094_20240126_o11,data/data_64/pi1_16031_94_11_20240126145358.jpg,1,p094_20240126,94,20240126,11,83,5_S8
c2_p094_20240126_o11,data/data_64/pi2_16031_94_11_20240126145358.jpg,2,p094_20240126,94,20240126,11,83,5_S8
c3_p094_20240126_o11,data/data_64/pi3_16031_94_11_20240126145359.jpg,3,p094_20240126,94,20240126,11,83,5_S8
c4_p094_20240126_o11,data/data_64/pi4_16031_94_11_20240126145359.jpg,4,p094_20240126,94,20240126,11,83,5_S8
c1_p095_20231128_o10,data/data_39/pi1_09802_95_10_20231128092828.jpg,1,p095_20231128,95,20231128,10,66,3_S6
c2_p095_20231128_o10,data/data_39/pi2_09802_95_10_20231128092828.jpg,2,p095_20231128,95,20231128,10,66,3_S6
c3_p095_20231128_o10,data/data_39/pi3_09802_95_10_20231128092829.jpg,3,p095_20231128,95,20231128,10,66,3_S6
c4_p095_20231128_o10,data/data_39/pi4_09802_95_10_20231128092829.jpg,4,p095_20231128,95,20231128,10,66,3_S6
c1_p095_20231130_o12,data/data_43/pi1_10764_95_12_20231130162459.jpg,1,p095_20231130,95,20231130,12,68,3_S6
c2_p095_20231130_o12,data/data_43/pi2_10764_95_12_20231130162459.jpg,2,p095_20231130,95,20231130,12,68,3_S6
c3_p095_20231130_o12,data/data_43/pi3_10764_95_12_20231130162459.jpg,3,p095_20231130,95,20231130,12,68,3_S6
c4_p095_20231130_o12,data/data_43/pi4_10764_95_12_20231130162500.jpg,4,p095_20231130,95,20231130,12,68,3_S6
c1_p095_20231204_o04,data/data_45/pi1_11476_95_4_20231204165110.jpg,1,p095_20231204,95,20231204,4,70,4_S7
c2_p095_20231204_o04,data/data_45/pi2_11476_95_4_20231204165110.jpg,2,p095_20231204,95,20231204,4,70,4_S7
c3_p095_20231204_o04,data/data_45/pi3_11476_95_4_20231204165111.jpg,3,p095_20231204,95,20231204,4,70,4_S7
c4_p095_20231204_o04,data/data_45/pi4_11476_95_4_20231204165111.jpg,4,p095_20231204,95,20231204,4,70,4_S7
c1_p095_20231207_o01,data/data_46/pi1_11713_95_1_20231207135202.jpg,1,p095_20231207,95,20231207,1,70,4_S7
c2_p095_20231207_o01,data/data_46/pi2_11713_95_1_20231207135203.jpg,2,p095_20231207,95,20231207,1,70,4_S7
c3_p095_20231207_o01,data/data_46/pi3_11713_95_1_20231207135203.jpg,3,p095_20231207,95,20231207,1,70,4_S7
c4_p095_20231207_o01,data/data_46/pi4_11713_95_1_20231207135204.jpg,4,p095_20231207,95,20231207,1,70,4_S7
