session,plant,fold,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred,camera
p072_20231130,72,3,75,4_S7,8.360177074999999e-07,8.229563274999999e-05,0.00018512646125,0.006557384540000001,0.9930304625,0.00014392668,4_S7,fusion
p072_20231204,72,3,76,4_S7,7.492245623185e-07,4.918240776136251e-06,2.3763173360582e-05,0.021278862736609595,0.9786638750000001,2.7801685999999997e-05,4_S7,fusion
p072_20231211,72,3,77,4_S7,2.66871194e-08,9.073866540000001e-07,1.0319923275e-06,0.000163841244825,0.9998300675,4.1246259e-06,4_S7,fusion
p072_20231214,72,3,78,4_S7,6.337667135e-07,1.2731004250000002e-07,4.1310011e-07,4.8478054750000004e-05,0.9997916500000001,0.000158678392,4_S7,fusion
p072_20231218,72,3,79,4_S7,8.10680106825e-05,4.513257263299999e-05,0.0003040729480175,0.0027430204282500002,0.9659640625,0.030862661984999998,4_S7,fusion
p072_20231227,72,3,79,4_S7,8.919127554275e-06,8.768603398900001e-06,6.898412756249999e-06,2.55606216445e-05,0.8301554975,0.16979432245925,4_S7,fusion
p072_20240115,72,3,82,5_S8,8.306113200000001e-07,1.75390111e-06,3.7524462524999997e-06,9.064706175e-07,0.0045319364000000004,0.995460815,5_S8,fusion
p072_20240119,72,3,83,5_S8,6.835052319999999e-06,3.740754436e-06,2.6752375874999996e-06,9.6454460825e-07,0.000325556933,0.9996602250000001,5_S8,fusion
p072_20240126,72,3,86,5_S8,4.328948779125e-06,6.512774054775e-06,7.137551592000001e-06,2.1407291092499998e-07,5.6753159275e-05,0.99992506,5_S8,fusion
p076_20231006,76,3,13,0_S1,0.999298885,6.5885914375e-05,0.0005247473925,1.01081432625e-05,2.7832243000000002e-05,7.256424049999999e-05,0_S1,fusion
p076_20231011,76,3,13,0_S1,0.9991379125,0.00013898995325,0.00063618843775,2.613128506e-05,3.15305598175e-05,2.9205779499999998e-05,0_S1,fusion
p076_20231017,76,3,13,0_S1,0.9978476625,6.7949819e-05,0.0018414003850000002,2.6974680475e-05,0.00020052784875,1.5500176374999997e-05,0_S1,fusion
p076_20231019,76,3,14,0_S1,0.983182265,0.0005052673425,0.015328948384999999,0.00039791685345,0.000516227711,6.936414875e-05,0_S1,fusion
p076_20231023,76,3,15,0_S1,0.8061774125000001,0.008050470175,0.18118834175,0.0003139337035000001,0.00410774787025,0.00016210556965,0_S1,fusion
p076_20231027,76,3,20,1_S2,0.34366950074999997,0.0387234595,0.31753185,0.27731866194,0.02265909964525,9.74044685e-05,0_S1,fusion
p076_20231101,76,3,53,2_S5,0.02803755171425,0.007776752159699999,0.4715897953,0.30351057412500004,0.189066372945,1.89793071365e-05,2_S5,fusion
p076_20231106,76,3,60,3_S6,0.00101463797836215,0.00223971065686975,0.07359305045850001,0.65508914025,0.25917103845,0.00889241890401,3_S6,fusion
p076_20231109,76,3,64,3_S6,9.367059925000001e-05,0.0002095293875,0.0027719762974999997,0.6679428225,0.3284193082,0.0005627027163749999,3_S6,fusion
p076_20231120,76,3,68,3_S6,0.00020719697111825,0.0005401730129374999,0.004223739802,0.13890513375,0.85028061,0.00584314654465,4_S7,fusion
p076_20231127,76,3,72,4_S7,2.02185421575e-05,0.000464574900075,0.0020456218965,0.03424082146125,0.94225179,0.02097693602025,4_S7,fusion
p076_20231130,76,3,73,4_S7,6.7839889124999995e-06,0.000109756332125,0.00010415437,0.021914939449999997,0.9729298749999999,0.00493446955475,4_S7,fusion
p076_20231204,76,3,74,4_S7,0.00016335874492999999,0.0009589689846795,0.0009307909214142499,0.1201386219474075,0.8766961,0.001112125382,4_S7,fusion
p076_20231211,76,3,75,4_S7,8.190381451750001e-07,7.3092121045e-06,0.0001543945103765,0.10718970554349189,0.8916512999999999,0.000996455601,4_S7,fusion
p076_20231214,76,3,75,4_S7,1.3098963799250001e-05,1.83347083735e-05,4.83933259855e-05,3.7439595272500006e-05,0.9918869,0.00799581218125,4_S7,fusion
p076_20231218,76,3,76,4_S7,3.8873158400000004e-05,4.1010856645e-05,0.000110393659575,0.00058886875204,0.9016373375000001,0.09758354550000001,4_S7,fusion
p076_20231227,76,3,78,4_S7,2.05364285945e-06,2.01355834485e-05,0.000242505568906175,3.6934753902499994e-05,0.9236783175,0.07602006489999999,4_S7,fusion
p076_20240115,76,3,80,5_S8,0.00015004976925,0.0013264561,0.03430598045000001,0.0078221728685,0.24425878925,0.7121365425,5_S8,fusion
p076_20240119,76,3,84,5_S8,2.9508626999999998e-06,1.41605122e-06,3.8621157635e-06,4.1422842650000003e-07,0.0002160608075,0.99977529,5_S8,fusion
p076_20240126,76,3,86,5_S8,6.968349575000001e-06,8.1533158e-06,1.2213999825e-05,1.5129462615e-05,0.09092603433499999,0.9090314625,5_S8,fusion
p093_20231128,93,3,66,3_S6,7.88252555625e-06,4.121710915675e-05,0.002896308993505,0.9404070099999999,0.0566289975,1.8558817356500002e-05,3_S6,fusion
p093_20231130,93,3,68,3_S6,2.32322512075e-07,2.5579506587500005e-06,3.5534010425e-05,0.984788185,0.0151724503225,1.0333562920499997e-06,3_S6,fusion
p093_20231204,93,3,69,3_S6,2.1466597331000002e-05,6.94731505e-05,0.00039022405449999994,0.7492661425,0.2501026107,0.000150085571225,3_S6,fusion
p093_20231207,93,3,70,4_S7,6.013201671e-08,6.526565435e-07,2.3229474255e-05,0.20845982707,0.7915128625,3.382246675e-06,4_S7,fusion
p093_20231211,93,3,71,4_S7,1.3568951425e-08,4.874161143499999e-07,4.31079121525e-05,0.29006017225,0.70989569625,5.4105801875e-07,4_S7,fusion
p093_20231218,93,3,73,4_S7,1.533765151425e-06,1.9242222843300002e-05,9.263781319225002e-05,0.00384361155359,0.992557185,0.003485810195125,4_S7,fusion
p093_20231227,93,3,75,4_S7,2.77941671875e-06,1.9965602815e-05,0.000161735250025,8.1922753e-05,0.9914820925,0.0082514643,4_S7,fusion
p093_20240115,93,3,76,4_S7,0.00131503699278025,0.000380384561755,0.001958300042225,0.004632727947235501,0.84212436,0.14958918925,4_S7,fusion
p093_20240119,93,3,79,4_S7,0.0024487272712274996,1.3662771358825e-05,6.66163212175e-05,5.111294575145e-05,0.6828414549999999,0.314578444725,4_S7,fusion
p093_20240126,93,3,83,5_S8,4.871062910925e-05,4.71712488415e-05,2.35239865075e-06,5.61089243851925e-06,0.00045527108498,0.9994409075000001,5_S8,fusion
p096_20231128,96,3,66,3_S6,8.258251711499999e-07,1.978452101e-06,4.721678975e-05,0.9929420975000001,0.007007845461,5.794856075e-08,3_S6,fusion
p096_20231130,96,3,68,3_S6,2.311758365e-06,2.339968307e-06,4.4511214324999996e-05,0.9982565975,0.00169385355,3.89526611e-07,3_S6,fusion
p096_20231204,96,3,69,3_S6,4.4958843760000005e-05,8.840061485e-05,0.0004838473205,0.4473556025,0.5519366930000001,9.0532785175e-05,4_S7,fusion
p096_20231207,96,3,70,4_S7,2.2669323525e-06,1.0224776775e-05,0.00024923695775,0.48898649715,0.5106936967500001,5.80511101e-05,4_S7,fusion
p096_20231211,96,3,71,4_S7,2.5145649875e-06,2.3705192173424998e-05,0.000164681038205,0.25021583895,0.749567035,2.6248303005000004e-05,4_S7,fusion
p096_20231218,96,3,73,4_S7,3.5273518035e-07,3.1484479415800003e-06,6.357100041750001e-05,0.00022715108365,0.9993560225,0.00034975359200400003,4_S7,fusion
p096_20231227,96,3,76,4_S7,2.0742088063249997e-06,2.370856482425e-05,5.035970756e-05,8.4712808025e-05,0.9955895775,0.00424952982,4_S7,fusion
p096_20240115,96,3,77,4_S7,2.48190196668e-05,1.1318951971750001e-05,4.9922101982499994e-05,2.5680124475e-06,0.9047360874999999,0.09517530112992499,4_S7,fusion
p096_20240119,96,3,83,5_S8,4.2426795299399995e-05,7.812750421999999e-06,3.7602253700000004e-05,9.304262536e-06,0.4460070275,0.553895867312,5_S8,fusion
p096_20240126,96,3,89,5_S8,1.845882913775e-06,1.1283924582499999e-07,9.65441390265e-08,4.2527647845629995e-08,0.000234871171415,0.9997630375000001,5_S8,fusion
p001_20230816,1,4,70,4_S7,0.0012659423922485001,0.014212483325,0.09422698416021749,0.7966648475,0.09253993645,0.0010898354275609998,3_S6,fusion
p001_20230921,1,4,79,4_S7,9.16528785e-05,0.017288977451,0.0027604033075,0.162517857525,0.8073929200000001,0.009948193752499999,4_S7,fusion
p001_20231005,1,4,87,5_S8,0.005095873256675001,0.0021511797908675,0.0085584811386675,0.00023677715773925,0.004524415800000001,0.97943326,5_S8,fusion
p007_20230816,7,4,67,3_S6,8.961208059125e-05,0.001649648857625,0.012043685101,0.94606649,0.03994394875,0.00020661253096949998,3_S6,fusion
p007_20230921,7,4,80,5_S8,0.0014409948299999998,0.0015427591500000002,0.080985727,0.1304691602375,0.4585199675,0.3270413899,4_S7,fusion
p007_20231005,7,4,83,5_S8,0.0018758802259999999,0.00154841091375,0.007860778575,0.0026094240085,0.127816185,0.8582893525,5_S8,fusion
p013_20230816,13,4,59,2_S5,0.00162476735,0.00690682278,0.00588554589,0.7142717894999999,0.269106274,0.0022048092299425,3_S6,fusion
p013_20230921,13,4,75,4_S7,0.009893677441600001,0.0029585751825,0.0136452595375,0.009119398963250001,0.9354687374999999,0.02891430418,4_S7,fusion
p013_20231005,13,4,88,5_S8,5.4126424642500006e-05,2.54697226175e-05,0.000334352676,1.5151681650000001e-05,0.0006878774559,0.9988829875,5_S8,fusion
p023_20230828,23,4,14,0_S1,0.7899623150000001,0.0030762518475,0.20615011315075,0.000555396291135,0.00014680987397499998,0.00010910083485499999,0_S1,fusion
p023_20230904,23,4,22,1_S2,0.30382372674999997,0.07838997515,0.5261391475,0.0869078465,0.00373405622,0.0010052143,2_S5,fusion
p023_20230908,23,4,63,3_S6,0.00048524259307499996,0.015084094875,0.2525281039225,0.7208960525000001,0.010890671115,0.000115871838525,3_S6,fusion
p023_20230921,23,4,70,4_S7,0.00037433250500000005,0.0050474746615,0.0041352289775000006,0.49862000700000003,0.4861653250000001,0.005657620508,3_S6,fusion
p023_20231006,23,4,71,4_S7,0.00041162507425,0.04098100915775,0.004992932315,0.0356948342125,0.91350461,0.0044149887692499995,4_S7,fusion
p023_20231017,23,4,73,4_S7,1.3011663829249997e-06,0.00121181108494,5.15767079175e-05,0.0003096208531765,0.9969940024999999,0.0014317353365000001,4_S7,fusion
p023_20231023,23,4,77,4_S7,0.000509062058531075,0.02895729720855,0.0140163461212025,0.00858857744425,0.9359949625,0.0119337094417,4_S7,fusion
p023_20231027,23,4,78,4_S7,0.00013707992786525,0.01571593743,0.003815418279625,0.00265060294635,0.9418934375,0.035787474284999995,4_S7,fusion
p023_20231101,23,4,79,4_S7,0.00023314570675,0.04743955035,0.0043347099775,0.0014930533665,0.8426254325,0.10387406487499998,4_S7,fusion
p023_20231106,23,4,78,4_S7,0.000883896937125,0.0601992955775,0.02054987042175,0.008567342773499999,0.7824075825,0.12739195675,4_S7,fusion
p023_20231109,23,4,79,4_S7,0.007177579853425,0.029686696587249997,0.0349961113735,0.008635188239900001,0.877174425,0.042329974725000004,4_S7,fusion
p023_20231120,23,4,81,5_S8,9.766131723499999e-05,0.0001321109736,0.001083217820185,7.708080729075e-05,0.05058787400675,0.948022095,5_S8,fusion
p023_20231124,23,4,83,5_S8,0.0001948469611,0.004580971636505,0.0042384125426,0.00023069457615125,0.003157450026,0.987597565,5_S8,fusion
p023_20231127,23,4,84,5_S8,0.0005157271462500001,0.000764662269425,0.006254804388825,0.000938231764115,0.027087229025,0.964439325,5_S8,fusion
p023_20231130,23,4,85,5_S8,0.00031214566002500004,0.000465456749375,0.015776085588,5.04659978475e-05,0.024502410475,0.95889347,5_S8,fusion
p034_20230828,34,4,15,0_S1,0.93611506,0.0363001007,0.01805547465,0.0085903464675,0.000626121810075,0.00031292041925,0_S1,fusion
p034_20230904,34,4,53,2_S5,0.01597929081085,0.032520774667499995,0.53044555175,0.403880782,0.015536526975,0.0016370400053425,2_S5,fusion
p034_20230908,34,4,61,3_S6,0.011928174428774,0.0056704000832500006,0.096852668784,0.8708676975,0.012660095787499999,0.0020209435710104996,3_S6,fusion
p034_20230921,34,4,70,4_S7,0.0001091544782425,0.00024536324425,0.0008680382849250001,0.114145644975,0.884013205,0.0006185442920000001,4_S7,fusion
p034_20231006,34,4,72,4_S7,2.2234963794825e-05,0.0001196945125,0.000692332380225,0.0022863211225,0.9958383275,0.0010410381775,4_S7,fusion
p034_20231017,34,4,73,4_S7,1.8377396235e-05,0.001573977944,0.00010061389475,0.00172840226,0.9954040200000001,0.00117460435725,4_S7,fusion
p034_20231023,34,4,74,4_S7,9.59897194131225e-05,0.0023039507100949996,0.0041686327052125,0.004512190903075,0.9782445249999999,0.010674686097249999,4_S7,fusion
p034_20231027,34,4,76,4_S7,0.0043493341298784,0.012388539091285001,0.037451855685516004,0.018190960946325,0.6646677875,0.26295153905625,4_S7,fusion
p034_20231101,34,4,77,4_S7,3.725919461e-05,0.0022429623393000002,0.001684517617575,0.003788777899,0.8235723699999999,0.1686741301,4_S7,fusion
p034_20231106,34,4,78,4_S7,2.44607582175e-05,0.000416032634275,0.00031275625925,0.0005151110231400001,0.989591165,0.00914046079,4_S7,fusion
p034_20231109,34,4,79,4_S7,0.0001215765702525,0.00017480441132999998,0.00352438484675,0.00170541131035,0.845433275,0.1490405635375,4_S7,fusion
p034_20231120,34,4,82,5_S8,2.3680830152e-05,7.9074039149425e-05,0.0005368607270885,5.391071033724999e-06,0.003384358664,0.9959706125000001,5_S8,fusion
p034_20231124,34,4,86,5_S8,7.5516776955e-06,5.469108075e-06,0.00080011705368,3.965969381074999e-06,0.0024914571944999997,0.99669145,5_S8,fusion
p034_20231127,34,4,88,5_S8,6.650988502499999e-05,9.5205305119e-05,0.0017911761119299998,2.37517982125e-05,0.0029255485903250003,0.99509784,5_S8,fusion
p034_20231130,34,4,89,5_S8,0.0006677053696,0.0007845057133250001,0.003209866992,0.000983677200574,0.0080633888675,0.9862907975,5_S8,fusion
p043_20230929,43,4,13,0_S1,0.9994632675,0.0002144966772,0.00014791363125,1.26589146e-05,4.3174049205e-05,0.00011849679649,0_S1,fusion
p043_20231004,43,4,13,0_S1,0.999005315,0.000248926267875,0.00056689071575,4.90903381e-05,4.7523437775e-05,8.224747282499999e-05,0_S1,fusion
p043_20231011,43,4,14,0_S1,0.9937263975,0.0009521262819999999,0.0043952178975,0.00041629039525000003,0.000376815733425,0.0001331952296,0_S1,fusion
p043_20231017,43,4,52,2_S5,0.8474556824999999,0.022873776025,0.11488374075,0.0131379078,0.000853629625,0.0007952764181,0_S1,fusion
p043_20231019,43,4,53,2_S5,0.125082679005,0.000698570591425,0.8669767875000001,0.00696208942625,0.000242856413225,3.6970901267499996e-05,2_S5,fusion
p043_20231023,43,4,60,3_S6,0.011305952175,0.00696930959,0.7146233550000001,0.253004874,0.013572776974999999,0.000523712065,2_S5,fusion
p043_20231027,43,4,61,3_S6,0.00319947629875,0.008311776905,0.366402258,0.606488975,0.014595223650000001,0.0010022698752500002,3_S6,fusion
p043_20231101,43,4,64,3_S6,0.00315949797564375,0.014257020439500001,0.077645734295,0.772853315,0.12407988874999999,0.008004508773745,3_S6,fusion
p043_20231106,43,4,70,4_S7,0.0004330425280625,0.002017141335,0.02346785218805,0.872022765,0.101518956135,0.00054024616531551,3_S6,fusion
p043_20231109,43,4,70,4_S7,0.0024488902465749996,0.007998100437499999,0.079693750264,0.49659046500000004,0.41261863125,0.00065018261325,3_S6,fusion
p043_20231120,43,4,70,4_S7,0.002474929092159,0.01986530093915,0.0395404897,0.043315579095,0.8449878900000001,0.049815776810807504,4_S7,fusion
p043_20231127,43,4,71,4_S7,1.36865510575e-05,0.00015135112892499997,0.00085607215125,0.01485539456325,0.9579817875,0.0261417431845,4_S7,fusion
p043_20231130,43,4,71,4_S7,0.001243238055934325,0.2031318189054,0.018555628939075,0.0095876718885,0.6334962,0.13398542248825002,4_S7,fusion
p043_20231204,43,4,72,4_S7,0.00014112881491272125,0.0012691721558528801,0.002710197111841,0.002257752470117625,0.969080275,0.024541500148825002,4_S7,fusion
p043_20231211,43,4,74,4_S7,0.0010300234235875,0.0059956213135,0.019566549271,0.0156144400575,0.7471875425000001,0.210605852525,4_S7,fusion
p043_20231214,43,4,76,4_S7,3.48309747975e-05,0.0002546513959508,0.00060334138793075,0.000452859593275,0.680068915,0.318585419865,4_S7,fusion
p043_20231218,43,4,77,4_S7,1.7498227825e-05,0.000945901662685,0.00062457543975,0.000378521274,0.751636105,0.24639745925000003,4_S7,fusion
p043_20231227,43,4,78,4_S7,3.89086426725e-05,0.0015480770008075003,0.001750831733025,0.00014970716275,0.6808218275,0.31569066382375,4_S7,fusion
p043_20240104,43,4,79,4_S7,0.00019859181762499998,0.0013146719439250001,0.00443221809305,0.00024933087675,0.4971390825,0.49666610969999997,4_S7,fusion
p050_20230929,50,4,13,0_S1,0.999772465,0.0001069275542375,4.176509615e-05,1.141203237975e-05,3.24222010248e-05,3.50012125985e-05,0_S1,fusion
p050_20231004,50,4,13,0_S1,0.999313135,0.0001694165795,0.0003883333859,3.601218934725e-05,4.7508645303250003e-05,4.562951730000001e-05,0_S1,fusion
p050_20231011,50,4,14,0_S1,0.958102435,0.00775920374714,0.019175715477499997,0.013680889119025,0.000752552057575,0.000529177891625,0_S1,fusion
p050_20231017,50,4,15,0_S1,0.6071307475,0.018630166,0.35438375000000005,0.018279428,0.00124891083975,0.00032698076624999996,0_S1,fusion
p050_20231019,50,4,16,0_S1,0.35866185250000004,0.00928506002,0.59211502125,0.038001245307499994,0.001269410593,0.00066739915775,2_S5,fusion
p050_20231023,50,4,20,1_S2,0.02377691196675,0.0042396196575,0.8219902025,0.14493194050000002,0.004821504426375001,0.00023982659233825,2_S5,fusion
p050_20231027,50,4,21,1_S2,0.0008273032205249999,0.0009524692703,0.2485909375,0.730930765,0.018648196175,5.025231185099999e-05,3_S6,fusion
p050_20231101,50,4,54,2_S5,0.0007977486555,0.0029953235142499996,0.110230935,0.8611184900000001,0.0247544435,0.00010308414242500001,3_S6,fusion
p050_20231106,50,4,67,3_S6,0.000318848989645,0.0021569645995,0.02038927966,0.9090541775000001,0.067198156225,0.00088253914316425,3_S6,fusion
p050_20231109,50,4,69,3_S6,4.467114109882375e-05,0.0010642999503975,0.0103616422837365,0.554330522,0.4338859425,0.00031292560032417506,3_S6,fusion
p050_20231120,50,4,70,4_S7,0.00071694239285,0.0028962887525,0.020594651836500003,0.29923787125,0.6269029700000001,0.049651280364129996,4_S7,fusion
p050_20231127,50,4,72,4_S7,4.362248560286e-06,3.3750990809799996e-05,0.00013181172678552498,0.012293762825650001,0.9828869825000001,0.0046493491596225,4_S7,fusion
p050_20231130,50,4,74,4_S7,9.45136324725e-05,0.000661433637375,0.0035057804259999996,0.014748938494999999,0.7449618525,0.2360274726825,4_S7,fusion
p050_20231204,50,4,75,4_S7,6.785294055e-07,2.8770642712499997e-07,7.28309204e-06,7.726220825e-05,0.9995192399999999,0.000395292558685,4_S7,fusion
p050_20231211,50,4,76,4_S7,0.0001469801742169021,0.0002086949884337248,0.001558252452942,0.0003855065988498,0.949974,0.047726570885467154,4_S7,fusion
p050_20231214,50,4,78,4_S7,7.0100077425e-06,7.050236125e-06,4.003727375e-05,4.4538185000000006e-05,0.9148179575,0.0850834160425,4_S7,fusion
p050_20231218,50,4,79,4_S7,3.3348786987499995e-05,7.180862425e-05,0.0017752967101750002,0.00448999785575,0.9391418925,0.054487597578750005,4_S7,fusion
p050_20231227,50,4,81,5_S8,7.762213887e-05,0.00016195713522500002,0.0012450478187749998,0.00047971976656,0.64286532,0.35517033,4_S7,fusion
p050_20240104,50,4,79,4_S7,0.0002417853815,0.00084820788375,0.00361535039375,0.0004042206209375,0.325944855,0.6689456025,5_S8,fusion
p051_20230929,51,4,13,0_S1,0.9996761774999999,0.0001871154778,4.2209244675e-05,1.172760652025e-05,3.2008358247750004e-05,5.0770754435000004e-05,0_S1,fusion
p051_20231004,51,4,13,0_S1,0.9990538225000001,0.00019095280635,0.0006787875624,1.99506284975e-05,3.6897185335e-05,1.9602601590000004e-05,0_S1,fusion
p051_20231011,51,4,15,0_S1,0.8904412125,0.005623562,0.061802645499999996,0.026960940575,0.014659544984250001,0.0005121517042500001,0_S1,fusion
p051_20231017,51,4,52,2_S5,0.5176669807500001,0.06518204345,0.23635206900000003,0.01229433285,0.16180704499999998,0.006697485164999999,0_S1,fusion
p051_20231019,51,4,60,3_S6,0.1107097875,0.0024889476725,0.8560880925000001,0.026154796719999998,0.0041545173575,0.00040386370474999997,2_S5,fusion
p051_20231023,51,4,65,3_S6,0.015878345445,0.006536614325,0.5368930949999999,0.43169844749999997,0.008812882125000001,0.000180629391525,2_S5,fusion
p051_20231027,51,4,66,3_S6,0.0012783819445,0.002255612139575,0.23084839975,0.613138325,0.15239040155,8.8828682965e-05,3_S6,fusion
p051_20231101,51,4,69,3_S6,0.0026905937914535,0.0123078526175,0.0821085897816,0.7227105325000001,0.1783968660925,0.0017855606326052501,3_S6,fusion
p051_20231106,51,4,70,4_S7,0.00077354465767725,0.0064141300195,0.0724089394989,0.8757501624999999,0.044238955775,0.0004142675066186,3_S6,fusion
p051_20231109,51,4,71,4_S7,0.001399870233825,0.00894742388,0.049597816249999996,0.6957269875,0.242461174,0.0018667255622500003,3_S6,fusion
p051_20231120,51,4,72,4_S7,0.0024555850227250004,0.012118595749750001,0.08043967747249998,0.3456109027,0.5493124325000001,0.01006280317025,4_S7,fusion
p051_20231127,51,4,75,4_S7,0.00011468651826600825,0.000791519058076485,0.003191608512789595,0.01059879684925875,0.89036948,0.09493389312852502,4_S7,fusion
p051_20231130,51,4,76,4_S7,0.0011288825045650895,0.06556799145981751,0.044079748968096,0.04068106225,0.652798255,0.19574404137039478,4_S7,fusion
p051_20231204,51,4,77,4_S7,7.0774334653624996e-06,0.00024567941978465,0.00014310777025175,0.004591511949175,0.9941570750000001,0.0008556379152160326,4_S7,fusion
p051_20231211,51,4,78,4_S7,0.0002002849507875,0.0032115421424999996,0.014555562277,0.0037746579999999997,0.8510846674999999,0.12717332995,4_S7,fusion
p051_20231214,51,4,79,4_S7,0.00032491420640224993,0.0005485049168875001,0.0026765801207680002,0.00106462666,0.649004455,0.34638096042374994,4_S7,fusion
p051_20231218,51,4,79,4_S7,4.909699622325e-05,0.002629812295375,0.0017104764105675,0.0012343436481500002,0.90633319,0.08804306733100001,4_S7,fusion
p051_20231227,51,4,81,5_S8,9.128696181625e-05,7.785752386647499e-05,0.000297699691925,1.3134075281499999e-05,0.121289856162,0.8782301325,5_S8,fusion
p051_20240104,51,4,82,5_S8,7.591391750000001e-05,0.00013446364075,0.00051572174575,6.234159975000001e-05,0.16813899315,0.8310725649999999,5_S8,fusion
p055_20230929,55,4,13,0_S1,0.9996155025,0.00021608299147499998,5.0452783e-05,1.2348032397500001e-05,4.45188113405e-05,6.1118786445e-05,0_S1,fusion
p055_20231004,55,4,13,0_S1,0.9995792875,0.0001130821865,0.00020953217134999998,1.3776251495000001e-05,4.5590609996e-05,3.86653315375e-05,0_S1,fusion
p055_20231011,55,4,14,0_S1,0.7587300975,0.050245074405705,0.16668657343157497,0.02227561925255,0.00101823057652,0.0010444244376825,0_S1,fusion
p055_20231017,55,4,20,1_S2,0.47008230025000003,0.09233772925,0.285508741,0.150426530575,0.00107725675,0.00056745285325,0_S1,fusion
p055_20231019,55,4,54,2_S5,0.1469091327,0.0035826688725,0.82113224,0.027224110354999997,0.0008522074462500001,0.00029967018712499994,2_S5,fusion
p055_20231023,55,4,55,2_S5,0.03096129512,0.018540394115,0.6590099924999999,0.28758917,0.0034453992550000003,0.00045372621625,2_S5,fusion
p055_20231027,55,4,60,3_S6,0.0029850049325000003,0.01213612274,0.30745238364999994,0.673239575,0.0038970567750000002,0.00028983879627500004,3_S6,fusion
p055_20231101,55,4,63,3_S6,0.0042269694254999995,0.04894800906525,0.065638675125,0.6519320975,0.22790086075000002,0.00135338844125,3_S6,fusion
p055_20231106,55,4,67,3_S6,0.0002365548009535,0.0067819112165,0.0167289976025,0.8810460475,0.09504616499999999,0.00016029534964999998,3_S6,fusion
p055_20231109,55,4,69,3_S6,8.687851612499999e-05,0.005743631077499999,0.010506524886499998,0.5743844300000001,0.4089474575,0.000331101688375,3_S6,fusion
p055_20231120,55,4,71,4_S7,0.000472992807696925,0.019516006912075,0.03296940326728,0.1004384987,0.8429650799999999,0.0036380123933,4_S7,fusion
p055_20231127,55,4,72,4_S7,1.415835918884575e-05,0.000536804984409075,0.00025831250788,0.028829271763749997,0.9637220299999999,0.00663943029582375,4_S7,fusion
p055_20231130,55,4,75,4_S7,6.797562508749999e-05,0.001268787515085,0.00162761259625,0.0005227948195,0.9909321474999999,0.005580640007499999,4_S7,fusion
p055_20231204,55,4,76,4_S7,0.0010759519943124999,0.010692230858614576,0.0114783885220175,0.00311362345495075,0.89148426,0.0821555414425,4_S7,fusion
p055_20231211,55,4,77,4_S7,1.761120296e-05,0.0010348268619999998,0.0009749185705000001,0.001134627440275,0.9670970325,0.029740922975,4_S7,fusion
p055_20231214,55,4,78,4_S7,7.516486255563251e-05,0.00032275640871925,0.00091091166251005,0.0012810888561575,0.9003526350000001,0.097057454727875,4_S7,fusion
p055_20231218,55,4,79,4_S7,3.5699535328145e-05,0.000365909612134625,0.0007233103826054001,0.0001686021960895,0.82511426,0.173592221225,4_S7,fusion
p055_20231227,55,4,79,4_S7,7.444157257499999e-05,0.0003068037405,0.00120685872525,0.00040876310907500004,0.558584185,0.439418945,4_S7,fusion
p055_20240104,55,4,80,5_S8,0.000139725962828125,0.00125201143927955,0.0018822227787092499,8.1889767959125e-05,0.2443934233,0.7522507,5_S8,fusion
p056_20230929,56,4,13,0_S1,0.9995399399999999,0.000162665547475,0.00018442258085,4.1926327287500004e-05,3.422861271275e-05,3.686547629e-05,0_S1,fusion
p056_20231004,56,4,13,0_S1,0.9992394625,0.0004481062525,0.000244789754,2.379198743675e-05,2.2303222462e-05,2.1545278615e-05,0_S1,fusion
p056_20231011,56,4,14,0_S1,0.65166369825,0.005364130645,0.33311326815,0.0088664359,0.0007139326940000001,0.00027852752875,0_S1,fusion
p056_20231017,56,4,15,0_S1,0.315057643,0.0474093115,0.57735007,0.052945782649999995,0.006042345695,0.001194845223,2_S5,fusion
p056_20231019,56,4,16,0_S1,0.0361774276175,0.0032220951,0.9430453725,0.013723604975,0.003044235625,0.0007873419989049999,2_S5,fusion
p056_20231023,56,4,20,1_S2,0.0157582062425,0.0157455535035,0.7302226350000001,0.2206903075,0.016427736249999998,0.001155561264425,2_S5,fusion
p056_20231027,56,4,55,2_S5,0.00405015783,0.014338086029999999,0.27569194575,0.475169485,0.22986467245,0.000885691598425,3_S6,fusion
p056_20231101,56,4,56,2_S5,0.0003706283270475,0.001064680331625,0.224735934511,0.7620040275,0.011672225380000002,0.00015251759078075,3_S6,fusion
p056_20231106,56,4,65,3_S6,0.000506884023263,0.0290095299925,0.044162225138499996,0.5609594975,0.36351510750000005,0.0018467717395,3_S6,fusion
p056_20231109,56,4,67,3_S6,0.00130713731375,0.0151448998525,0.0326874152875,0.408324753875,0.5392930100000001,0.00324276141375,4_S7,fusion
p056_20231120,56,4,70,4_S7,2.23176888e-05,0.0017819256637499998,0.00102842223925,0.0233461726425,0.9615081750000001,0.012312941800000001,4_S7,fusion
p056_20231127,56,4,72,4_S7,7.6081971519e-05,0.0004402636191,0.0065885883826,0.00079922158425,0.7862967025,0.20579913594,4_S7,fusion
p056_20231130,56,4,73,4_S7,0.0010176145985999999,0.031977880495,0.025111885365000003,0.01170618782225,0.5191867542499999,0.41099969194999997,4_S7,fusion
